"","Units","scenario","region","sector","subsector","PrimaryFuelCO2Coef.name","year","value","PrimaryFuelCO2Coef","fuel"
"3116","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2040,0.001041662978,27.3,"coal"
"3117","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2045,0.0013568351181,27.3,"coal"
"3118","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2050,0.0015825478967,27.3,"coal"
"3119","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2055,0.0015702838656,27.3,"coal"
"3120","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2060,0.0013779126091,27.3,"coal"
"3121","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2065,0.0011047957924,27.3,"coal"
"3122","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2070,0.0009216438098,27.3,"coal"
"3123","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2075,0.0008214508283,27.3,"coal"
"3124","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2080,0.0007152049994,27.3,"coal"
"3125","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2085,0.0006127296136,27.3,"coal"
"3126","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2090,0.000475155739,27.3,"coal"
"3127","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2095,0.0003324727668,27.3,"coal"
"3128","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","coal","regional coal",2100,0.0002487942807,27.3,"coal"
"3129","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2020,2.49236e-07,0,"elect_td_ind"
"3130","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2025,1.32624e-06,0,"elect_td_ind"
"3131","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2030,6.31311e-06,0,"elect_td_ind"
"3132","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2035,2.09754e-05,0,"elect_td_ind"
"3133","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2040,4.96549e-05,0,"elect_td_ind"
"3134","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2045,8.33191e-05,0,"elect_td_ind"
"3135","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2050,0.000134371,0,"elect_td_ind"
"3136","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2055,0.000169729,0,"elect_td_ind"
"3137","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2060,0.000178514,0,"elect_td_ind"
"3138","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2065,0.00018485,0,"elect_td_ind"
"3139","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2070,0.000187225,0,"elect_td_ind"
"3140","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2075,0.000209483,0,"elect_td_ind"
"3141","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2080,0.000226904,0,"elect_td_ind"
"3142","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2085,0.000232218,0,"elect_td_ind"
"3143","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2090,0.000212354,0,"elect_td_ind"
"3144","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2095,0.000176167,0,"elect_td_ind"
"3145","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","electricity","elect_td_ind",2100,0.000155715,0,"elect_td_ind"
"3146","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2020,4.96044e-05,14.2,"natural gas"
"3147","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2025,0.0002084972,14.2,"natural gas"
"3148","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2030,0.00079806498,14.2,"natural gas"
"3149","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2035,0.00181082864,14.2,"natural gas"
"3150","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2040,0.00309470825,14.2,"natural gas"
"3151","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2045,0.004341863964,14.2,"natural gas"
"3152","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2050,0.005486646735,14.2,"natural gas"
"3153","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2055,0.005836415136,14.2,"natural gas"
"3154","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2060,0.005474591628,14.2,"natural gas"
"3155","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2065,0.004655910336,14.2,"natural gas"
"3156","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2070,0.004075553933,14.2,"natural gas"
"3157","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2075,0.003875382612,14.2,"natural gas"
"3158","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2080,0.003594200143,14.2,"natural gas"
"3159","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2085,0.003300603524,14.2,"natural gas"
"3160","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2090,0.002721489989,14.2,"natural gas"
"3161","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2095,0.001998207871,14.2,"natural gas"
"3162","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","gas","regional natural gas",2100,0.001571512219,14.2,"natural gas"
"3163","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2020,9.26636e-06,0,"nuclearFuelGenIII"
"3164","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2025,5.41235e-05,0,"nuclearFuelGenIII"
"3165","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2030,0.000234694,0,"nuclearFuelGenIII"
"3166","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2035,0.000729004,0,"nuclearFuelGenIII"
"3167","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2040,0.00159647,0,"nuclearFuelGenIII"
"3168","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2045,0.00232396,0,"nuclearFuelGenIII"
"3169","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2050,0.00324369,0,"nuclearFuelGenIII"
"3170","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2055,0.00508206,0,"nuclearFuelGenIII"
"3171","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2060,0.00690702,0,"nuclearFuelGenIII"
"3172","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2065,0.00991902,0,"nuclearFuelGenIII"
"3173","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2070,0.00976595,0,"nuclearFuelGenIII"
"3174","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2075,0.0106433,0,"nuclearFuelGenIII"
"3175","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2080,0.0110786,0,"nuclearFuelGenIII"
"3176","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2085,0.0110188,0,"nuclearFuelGenIII"
"3177","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2090,0.00994322,0,"nuclearFuelGenIII"
"3178","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2095,0.00812117,0,"nuclearFuelGenIII"
"3179","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","nuclear","nuclearFuelGenIII",2100,0.00693561,0,"nuclearFuelGenIII"
"3180","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2020,1.20532e-05,0,"global solar resource"
"3181","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2025,6.97773e-05,0,"global solar resource"
"3182","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2030,0.000300326,0,"global solar resource"
"3183","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2035,0.000929388,0,"global solar resource"
"3184","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2040,0.00203146,0,"global solar resource"
"3185","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2045,0.00295114,0,"global solar resource"
"3186","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2050,0.00410737,0,"global solar resource"
"3187","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2055,0.00444354,0,"global solar resource"
"3188","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2060,0.00397721,0,"global solar resource"
"3189","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2065,0.00353426,0,"global solar resource"
"3190","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2070,0.0035465,0,"global solar resource"
"3191","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2075,0.00395123,0,"global solar resource"
"3192","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2080,0.00419348,0,"global solar resource"
"3193","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2085,0.00423016,0,"global solar resource"
"3194","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2090,0.00387537,0,"global solar resource"
"3195","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2095,0.00320439,0,"global solar resource"
"3196","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","solar","global solar resource",2100,0.00274694,0,"global solar resource"
"3197","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2020,7.7508e-06,0,"onshore wind resource"
"3198","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2025,4.19886e-05,0,"onshore wind resource"
"3199","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2030,0.000160302,0,"onshore wind resource"
"3200","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2035,0.000447452,0,"onshore wind resource"
"3201","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2040,0.000874577,0,"onshore wind resource"
"3202","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2045,0.00119932,0,"onshore wind resource"
"3203","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2050,0.00160452,0,"onshore wind resource"
"3204","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2055,0.00171396,0,"onshore wind resource"
"3205","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2060,0.00153744,0,"onshore wind resource"
"3206","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2065,0.00138502,0,"onshore wind resource"
"3207","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2070,0.00140749,0,"onshore wind resource"
"3208","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2075,0.00157839,0,"onshore wind resource"
"3209","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2080,0.00175052,0,"onshore wind resource"
"3210","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2085,0.00179238,0,"onshore wind resource"
"3211","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2090,0.00163006,0,"onshore wind resource"
"3212","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2095,0.00134669,0,"onshore wind resource"
"3213","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 central production","wind","onshore wind resource",2100,0.00115097,0,"onshore wind resource"
"3214","EJ","GCAM_CWF_W16_nuctrial3_cprice12","South Asia","H2 central production","biomass","regional biomass",2020,0.000214218,0,"biomass"
