scenario,region,direct,transformation,enduse,ghg,Units,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,biomass,electricity,Car,CO2,MTCO2e,0,0,0,-3.15E-09,-0.002418025,-0.010032801,-0.025475821,-0.033584666,-0.01771435,-0.017253605,-0.017565078,-0.020906163,-0.022425651,-0.024644825,-0.025207177,-0.029701938,-0.029939538,-0.034551626,-0.038509202,-0.039322519,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,biomass,electricity,Heavy truck,CO2,MTCO2e,0,0,0,-2.07E-13,-9.46E-05,-0.001527376,-0.009858163,-0.018292227,-0.013602784,-0.016418266,-0.017887261,-0.022198625,-0.024663967,-0.028196332,-0.030049961,-0.037057647,-0.039234771,-0.047820834,-0.05642759,-0.061103313,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,biomass,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,-1.08E-09,-0.000914843,-0.004493866,-0.012647672,-0.018650287,-0.010835601,-0.011440352,-0.012312583,-0.01514912,-0.01659605,-0.018546396,-0.019297202,-0.023134484,-0.023722991,-0.027850781,-0.031578256,-0.032806694,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,biomass,electricity,Light truck,CO2,MTCO2e,0,0,0,-2.82E-11,-8.24E-05,-0.00047741,-0.001816063,-0.002679755,-0.001654458,-0.001784339,-0.001841047,-0.002234713,-0.002463386,-0.002806822,-0.002985336,-0.003675591,-0.003884144,-0.004720249,-0.005549659,-0.005986929,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,biomass,electricity,Medium truck,CO2,MTCO2e,0,0,0,-4.71E-15,-1.58E-05,-0.000185653,-0.001163542,-0.002216436,-0.001733554,-0.002169333,-0.002410294,-0.00301503,-0.003350294,-0.003822466,-0.00406878,-0.005012694,-0.005301233,-0.006450482,-0.007595622,-0.008207242,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,coal,electricity,2W and 3W,CO2,MTCO2e,0,0,0,7.84E-05,2.24E-05,4.78E-06,3.81E-06,3.13E-06,1.61E-06,2.07E-06,2.17E-06,2.39E-06,2.00E-06,1.57E-06,1.08E-06,1.69E-06,1.54E-06,1.65E-06,1.39E-06,8.24E-07,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,coal,electricity,Bus,CO2,MTCO2e,0,0,0,9.07E-05,5.37E-05,1.47E-05,1.50E-05,1.34E-05,7.46E-06,1.01E-05,1.08E-05,1.17E-05,9.46E-06,7.26E-06,4.84E-06,7.41E-06,6.57E-06,6.92E-06,5.71E-06,3.32E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,coal,electricity,Car,CO2,MTCO2e,0,0,0,0.000267628,0.000189829,7.31E-05,7.60E-05,6.93E-05,3.47E-05,4.22E-05,4.31E-05,4.64E-05,3.79E-05,2.94E-05,1.97E-05,3.04E-05,2.71E-05,2.87E-05,2.38E-05,1.39E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,coal,electricity,Heavy truck,CO2,MTCO2e,0,0,0,1.76E-08,7.43E-06,1.11E-05,2.94E-05,3.78E-05,2.66E-05,4.02E-05,4.39E-05,4.93E-05,4.17E-05,3.36E-05,2.35E-05,3.79E-05,3.56E-05,3.97E-05,3.49E-05,2.16E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,coal,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,9.15E-05,7.18E-05,3.28E-05,3.77E-05,3.85E-05,2.12E-05,2.80E-05,3.02E-05,3.36E-05,2.81E-05,2.21E-05,1.51E-05,2.37E-05,2.15E-05,2.31E-05,1.95E-05,1.16E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,coal,electricity,Light truck,CO2,MTCO2e,0,0,0,2.40E-06,6.47E-06,3.48E-06,5.42E-06,5.53E-06,3.24E-06,4.37E-06,4.51E-06,4.96E-06,4.17E-06,3.35E-06,2.34E-06,3.76E-06,3.52E-06,3.92E-06,3.43E-06,2.12E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,coal,electricity,Medium truck,CO2,MTCO2e,0,0,0,4.01E-10,1.24E-06,1.35E-06,3.47E-06,4.58E-06,3.39E-06,5.31E-06,5.91E-06,6.69E-06,5.67E-06,4.56E-06,3.19E-06,5.13E-06,4.81E-06,5.36E-06,4.70E-06,2.90E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,gas,electricity,2W and 3W,CO2,MTCO2e,0,0,0,4.70E-05,4.21E-05,1.95E-05,2.14E-05,2.86E-05,2.75E-05,3.18E-05,3.79E-05,4.33E-05,4.37E-05,4.25E-05,4.04E-05,4.68E-05,4.62E-05,4.68E-05,4.09E-05,2.96E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,gas,electricity,Bus,CO2,MTCO2e,0,0,0,5.43E-05,0.000100679,5.97E-05,8.44E-05,0.000122891,0.000127068,0.000154519,0.000187458,0.000211823,0.000207445,0.000196064,0.000181383,0.000205124,0.00019759,0.000195981,0.000167693,0.00011917,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,gas,electricity,Car,CO2,MTCO2e,0,0,0,0.000160253,0.000356174,0.000297722,0.000427352,0.000634502,0.000590185,0.000649063,0.000750414,0.000839715,0.000831454,0.00079302,0.000739214,0.000841816,0.000815743,0.00081345,0.000699525,0.000499541,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,gas,electricity,Heavy truck,CO2,MTCO2e,0,0,0,1.05E-08,1.39E-05,4.53E-05,0.000165369,0.000345588,0.000453201,0.000617639,0.000764178,0.000891628,0.000914441,0.0009073,0.000881232,0.001050293,0.001069004,0.001125848,0.001025015,0.000776238,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,gas,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,5.48E-05,0.000134756,0.000133355,0.000212162,0.000352353,0.000361007,0.000430375,0.000526017,0.000608478,0.000615315,0.000596785,0.000565901,0.000655681,0.000646365,0.000655692,0.000573624,0.000416766,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,gas,electricity,Light truck,CO2,MTCO2e,0,0,0,1.44E-06,1.21E-05,1.42E-05,3.05E-05,5.06E-05,5.51E-05,6.71E-05,7.87E-05,8.98E-05,9.13E-05,9.03E-05,8.75E-05,0.000104174,0.000105829,0.000111129,0.00010081,7.61E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,gas,electricity,Medium truck,CO2,MTCO2e,0,0,0,2.40E-10,2.33E-06,5.51E-06,1.95E-05,4.19E-05,5.78E-05,8.16E-05,0.000102972,0.000121101,0.000124216,0.000122999,0.000119319,0.00014207,0.000144439,0.000151864,0.000137976,0.000104262,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,oil,electricity,2W and 3W,CO2,MTCO2e,0,0,0,5.25E-06,3.38E-06,2.16E-06,2.32E-06,2.57E-06,1.27E-06,1.41E-06,1.45E-06,1.51E-06,1.19E-06,9.01E-07,6.07E-07,8.02E-07,6.81E-07,6.64E-07,5.17E-07,2.98E-07,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,oil,electricity,Bus,CO2,MTCO2e,0,0,0,6.07E-06,8.09E-06,6.64E-06,9.14E-06,1.10E-05,5.89E-06,6.86E-06,7.20E-06,7.39E-06,5.65E-06,4.16E-06,2.73E-06,3.51E-06,2.91E-06,2.78E-06,2.12E-06,1.20E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,oil,electricity,Car,CO2,MTCO2e,0,0,0,1.79E-05,2.86E-05,3.31E-05,4.62E-05,5.69E-05,2.74E-05,2.88E-05,2.88E-05,2.93E-05,2.27E-05,1.68E-05,1.11E-05,1.44E-05,1.20E-05,1.15E-05,8.83E-06,5.04E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,oil,electricity,Heavy truck,CO2,MTCO2e,0,0,0,1.18E-09,1.12E-06,5.04E-06,1.79E-05,3.10E-05,2.10E-05,2.74E-05,2.93E-05,3.11E-05,2.49E-05,1.92E-05,1.32E-05,1.80E-05,1.58E-05,1.60E-05,1.29E-05,7.83E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,oil,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,6.12E-06,1.08E-05,1.48E-05,2.30E-05,3.16E-05,1.67E-05,1.91E-05,2.02E-05,2.12E-05,1.68E-05,1.26E-05,8.50E-06,1.12E-05,9.53E-06,9.31E-06,7.24E-06,4.21E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,oil,electricity,Light truck,CO2,MTCO2e,0,0,0,1.61E-07,9.75E-07,1.58E-06,3.30E-06,4.54E-06,2.55E-06,2.98E-06,3.02E-06,3.13E-06,2.49E-06,1.91E-06,1.32E-06,1.78E-06,1.56E-06,1.58E-06,1.27E-06,7.68E-07,,
GCAM_CWF_W16_nuctrial3_cprice12,European Free Trade Association,oil,electricity,Medium truck,CO2,MTCO2e,0,0,0,2.68E-11,1.87E-07,6.13E-07,2.11E-06,3.76E-06,2.68E-06,3.62E-06,3.95E-06,4.22E-06,3.38E-06,2.61E-06,1.79E-06,2.43E-06,2.13E-06,2.16E-06,1.74E-06,1.05E-06,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,2W and 3W,CO2,MTCO2e,0,0,0,2.54E-11,4.20E-08,0.000486314,0.002154662,0.004746466,0.005882397,0.005453705,0.003995363,0.002530696,0.001834823,0.00156855,0.001589043,0.001722685,0.001820979,0.001947821,0.001846728,0.001680257,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,Bus,CO2,MTCO2e,0,0,0,1.26E-11,4.47E-08,0.000484205,0.002497375,0.006122951,0.00890283,0.00980117,0.008044758,0.005433822,0.004072356,0.003535885,0.003562672,0.003831664,0.00404587,0.004321653,0.004091637,0.003724461,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,Car,CO2,MTCO2e,0,0,0,3.76E-13,3.22E-09,9.42E-05,0.000606405,0.001864603,0.003061649,0.003497654,0.003135577,0.002295755,0.001856224,0.00172939,0.001874338,0.002158727,0.002405118,0.002695173,0.002665572,0.002520457,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,Heavy truck,CO2,MTCO2e,0,0,0,3.56E-16,1.40E-09,8.92E-05,0.001557692,0.007665338,0.016555691,0.022204958,0.020636752,0.015410382,0.012838005,0.012441478,0.013977439,0.016730644,0.019552937,0.023056766,0.024043069,0.024011199,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,HSR,CO2,MTCO2e,0,0,0,3.89E-13,4.92E-10,5.54E-06,3.28E-05,0.000104788,0.00018436,0.000237179,0.000224473,0.000175803,0.000153618,0.00015459,0.000178409,0.000217192,0.000255992,0.000302383,0.000314151,0.000311801,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,5.27E-14,7.92E-10,3.42E-05,0.000268206,0.001024383,0.00206566,0.002845503,0.002900169,0.00231514,0.001991538,0.001945206,0.002189013,0.002609898,0.002999739,0.003459853,0.003515944,0.003410903,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,Light truck,CO2,MTCO2e,0,0,0,3.67E-13,9.95E-09,0.000312753,0.002456231,0.007277852,0.01151982,0.012984959,0.011104449,0.008042166,0.00664512,0.006425559,0.007206247,0.008613242,0.010053139,0.011840048,0.012332171,0.012302353,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,Medium truck,CO2,MTCO2e,0,0,0,2.62E-15,1.15E-08,0.000597046,0.008482412,0.036458333,0.073155351,0.094761406,0.086548532,0.064176823,0.053347939,0.051648171,0.057978339,0.069351771,0.081001753,0.095462191,0.099491738,0.099309192,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,backup_electricity,Mini Car,CO2,MTCO2e,0,0,0,4.31E-14,6.32E-10,2.37E-05,0.000172711,0.000589397,0.001034311,0.001278954,0.00119231,0.000884423,0.00071384,0.000658741,0.000703345,0.000799038,0.000879339,0.000974186,0.00095317,0.000892125,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,2W and 3W,CO2,MTCO2e,0,0,0,1.38E-07,-0.072623954,-0.518809135,-0.642472077,-0.370210049,-0.159470433,-0.065514681,-0.033649931,-0.026183832,-0.019771246,-0.018532629,-0.016039683,-0.011959238,-0.009935893,-0.012012242,-0.011255553,-0.012218899,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,Bus,CO2,MTCO2e,0,0,0,6.82E-08,-0.077276112,-0.516558643,-0.744661443,-0.477571699,-0.241353686,-0.117740241,-0.06775493,-0.056221018,-0.04388193,-0.041776952,-0.035961341,-0.026600205,-0.022075671,-0.026651707,-0.024937957,-0.027084424,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,Car,CO2,MTCO2e,0,0,0,2.04E-09,-0.005570419,-0.100540733,-0.180816291,-0.145433444,-0.083000602,-0.04201688,-0.026408603,-0.023753017,-0.020001858,-0.020432976,-0.018919423,-0.014986327,-0.013123157,-0.016621179,-0.016246293,-0.01832886,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,Heavy truck,CO2,MTCO2e,0,0,0,1.93E-12,-0.002428161,-0.095170735,-0.46446903,-0.597873239,-0.448820968,-0.2667454,-0.173807803,-0.15944345,-0.138336721,-0.146997695,-0.141087209,-0.116147598,-0.106687605,-0.142191462,-0.146539164,-0.174610386,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,HSR,CO2,MTCO2e,0,0,0,2.11E-09,-0.000849755,-0.005911198,-0.009794166,-0.008173184,-0.004997959,-0.002849201,-0.001890565,-0.001818944,-0.001655323,-0.001826506,-0.001800843,-0.001507791,-0.001396781,-0.001864799,-0.001914706,-0.002267432,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,2.86E-10,-0.001369428,-0.036435864,-0.079972952,-0.079898778,-0.055999563,-0.034182672,-0.024425937,-0.023953589,-0.021459943,-0.022982864,-0.022095736,-0.018118455,-0.016367615,-0.02133697,-0.021429187,-0.024804219,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,Light truck,CO2,MTCO2e,0,0,0,1.99E-09,-0.017205551,-0.333650297,-0.732393114,-0.567650516,-0.312299667,-0.155986702,-0.093524401,-0.083208237,-0.071604909,-0.075918829,-0.07273931,-0.05979491,-0.054853413,-0.073017771,-0.075162869,-0.089463197,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,Medium truck,CO2,MTCO2e,0,0,0,1.42E-11,-0.019903804,-0.636940284,-2.52926586,-2.843640155,-1.983224766,-1.138356987,-0.728933018,-0.664005217,-0.574854037,-0.610229936,-0.585228963,-0.481454372,-0.441973661,-0.588716928,-0.606388308,-0.722180368,,
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,electricity,Mini Car,CO2,MTCO2e,0,0,0,2.34E-10,-0.001092695,-0.025258662,-0.051498597,-0.045971222,-0.02803993,-0.015363921,-0.010041932,-0.009150676,-0.007692024,-0.007783109,-0.007099515,-0.005547091,-0.004797977,-0.006007824,-0.005809438,-0.006487569,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,2W and 3W,CO2,MTCO2e,0,0,0,1.46189448,2.943205264,0.728872398,0.147595852,0.042938077,0.015722526,0.005822663,0.003056454,0.002171569,0.001420549,0.001266487,0.001003895,0.000707153,0.000529895,0.000605203,0.000500631,0.00046458,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Bus,CO2,MTCO2e,0,0,0,0.722564415,3.131741611,0.725710693,0.171071933,0.055390205,0.023795569,0.010464246,0.006154243,0.004662718,0.003152883,0.002854963,0.002250755,0.001572877,0.001177326,0.00134277,0.001109204,0.001029789,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Car,CO2,MTCO2e,0,0,0,0.021597839,0.225750412,0.141249181,0.041539135,0.016867809,0.008183204,0.003734279,0.002398718,0.001969968,0.001437118,0.001396353,0.001184132,0.000886145,0.000699876,0.000837411,0.000722612,0.00069689,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Heavy truck,CO2,MTCO2e,0,0,0,2.05E-05,0.098405202,0.133704896,0.106703006,0.06934314,0.044250205,0.023707183,0.015787122,0.01322352,0.009939388,0.010045561,0.008830391,0.006867838,0.005689797,0.007163912,0.00651785,0.006638941,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,HSR,CO2,MTCO2e,0,0,0,0.022368158,0.034437739,0.008304613,0.002250025,0.00094795,0.000492759,0.000253225,0.000171722,0.000150855,0.000118934,0.00012482,0.000112712,8.92E-05,7.45E-05,9.40E-05,8.52E-05,8.62E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,0.003031055,0.055498341,0.051188565,0.018372279,0.009266901,0.005521115,0.003038009,0.00221863,0.001986603,0.001541881,0.001570608,0.001382932,0.001071349,0.000872907,0.001075002,0.000953139,0.000943092,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Light truck,CO2,MTCO2e,0,0,0,0.021078895,0.697283247,0.468743659,0.168253516,0.065837817,0.030790282,0.013863426,0.008494907,0.006900916,0.005144758,0.005188158,0.004552621,0.003535689,0.002925408,0.003678793,0.003343136,0.003401521,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Medium truck,CO2,MTCO2e,0,0,0,0.000150707,0.806634406,0.894834268,0.581051166,0.329813953,0.195530309,0.101172268,0.066209655,0.055069597,0.041302823,0.041702029,0.036628414,0.028468522,0.023571064,0.029660827,0.026971275,0.027458349,,
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Mini Car,CO2,MTCO2e,0,0,0,0.002479257,0.044283267,0.03548577,0.011830832,0.005331881,0.002764516,0.001365479,0.000912118,0.000758916,0.000552666,0.000531884,0.000444346,0.000328001,0.000255883,0.000302687,0.000258395,0.000246667,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,2W and 3W,CO2,MTCO2e,0,0,0,0.041235243,0.111731233,0.119978903,0.075969457,0.04508048,0.02537038,0.013128798,0.007879672,0.005209686,0.003457503,0.002491124,0.00166608,0.001140275,0.000828024,0.000805165,0.000691185,0.000667118,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,Bus,CO2,MTCO2e,0,0,0,0.02038117,0.118888531,0.119458458,0.088052894,0.058153909,0.038397304,0.023594526,0.015865907,0.011186057,0.007673868,0.005615586,0.003735389,0.002536244,0.001839713,0.00178643,0.001531398,0.001478734,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,Car,CO2,MTCO2e,0,0,0,0.000609204,0.008570035,0.023250876,0.02138072,0.017709431,0.013204685,0.008419962,0.006183999,0.004726037,0.003497832,0.002746566,0.001965205,0.001428898,0.00109364,0.001114097,0.000997657,0.001000704,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,Heavy truck,CO2,MTCO2e,0,0,0,5.78E-07,0.003735701,0.022009019,0.054921391,0.072803028,0.071403571,0.053454376,0.040699892,0.031723785,0.024191682,0.019759178,0.01465506,0.011074298,0.00889099,0.009530914,0.008998723,0.009533238,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,HSR,CO2,MTCO2e,0,0,0,0.000630932,0.00130734,0.001367013,0.001158116,0.000995249,0.000795132,0.000570965,0.000442706,0.000361908,0.000289475,0.000245516,0.000187058,0.000143763,0.000116403,0.000124995,0.000117579,0.000123795,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,8.55E-05,0.002106852,0.008426095,0.009456445,0.009729275,0.008909051,0.006850028,0.005719726,0.004765944,0.003752815,0.003089317,0.002295136,0.001727536,0.001364023,0.00143019,0.00131593,0.001354241,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,Light truck,CO2,MTCO2e,0,0,0,0.000594566,0.026470569,0.07715939,0.086602219,0.069122807,0.049684202,0.031258915,0.021900242,0.016555589,0.012521933,0.010204878,0.007555603,0.005701251,0.004571301,0.004894289,0.004615625,0.00488444,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,Medium truck,CO2,MTCO2e,0,0,0,4.25E-06,0.030621805,0.147297708,0.299074406,0.346270079,0.315514071,0.228120758,0.170691389,0.132114292,0.100527798,0.082026059,0.060789106,0.045905118,0.036832613,0.039460951,0.037237283,0.039429024,,
GCAM_CWF_W16_nuctrial3_cprice12,India,gas,electricity,Mini Car,CO2,MTCO2e,0,0,0,6.99E-05,0.001681101,0.005841275,0.006089479,0.005597916,0.004460913,0.003078849,0.00235148,0.001820671,0.001345145,0.001046192,0.000737443,0.000528897,0.000399847,0.000402697,0.000356748,0.000354203,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,2W and 3W,CO2,MTCO2e,0,0,0,0.029040139,0.085586416,0.11087002,0.059118206,0.029759826,0.01452641,0.006452965,0.003643341,0.002680782,0.001763791,0.001504667,0.001115986,0.000739148,0.000504981,0.000492805,0.000345497,0.00032987,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,Bus,CO2,MTCO2e,0,0,0,0.014353547,0.091068925,0.110389088,0.068521341,0.038390235,0.021985283,0.011596999,0.007335953,0.005756081,0.003914703,0.003391878,0.002502066,0.001644041,0.001121972,0.001093393,0.000765488,0.000731191,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,Car,CO2,MTCO2e,0,0,0,0.000429035,0.006564669,0.021485653,0.016638131,0.011690861,0.007560654,0.004138515,0.002859309,0.002431907,0.001784364,0.001658957,0.001316348,0.000926238,0.00066697,0.000681888,0.000498691,0.000494819,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,Heavy truck,CO2,MTCO2e,0,0,0,4.07E-07,0.002861557,0.020338079,0.04273894,0.048060834,0.040883801,0.026273483,0.018818496,0.016324313,0.012341007,0.011934769,0.009816359,0.007178568,0.005422282,0.00583344,0.004498122,0.004713908,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,HSR,CO2,MTCO2e,0,0,0,0.000444337,0.001001426,0.001263229,0.000901227,0.000657012,0.000455272,0.000280636,0.000204695,0.000186229,0.000147671,0.000148294,0.000125296,9.32E-05,7.10E-05,7.65E-05,5.88E-05,6.12E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,6.02E-05,0.001613854,0.00778638,0.007358853,0.006422769,0.005101087,0.003366873,0.002644642,0.002452442,0.00191444,0.001865983,0.001537345,0.001119821,0.000831866,0.000875355,0.000657784,0.000669633,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,Light truck,CO2,MTCO2e,0,0,0,0.000418727,0.020276525,0.071301395,0.067392449,0.045631341,0.028447863,0.015364141,0.010126062,0.008519116,0.006387868,0.006163863,0.005060949,0.003695658,0.002787865,0.002995572,0.002307177,0.002415213,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,Medium truck,CO2,MTCO2e,0,0,0,2.99E-06,0.023456382,0.136114762,0.232734876,0.22858979,0.180655034,0.112124155,0.078922941,0.067982905,0.051282678,0.049544677,0.040718204,0.029756561,0.022462831,0.02415226,0.018613512,0.019496503,,
GCAM_CWF_W16_nuctrial3_cprice12,India,oil,electricity,Mini Car,CO2,MTCO2e,0,0,0,4.92E-05,0.001287727,0.005397801,0.004738735,0.003695458,0.002554201,0.001513292,0.001087259,0.000936874,0.000686205,0.000631912,0.00049396,0.000342841,0.000243852,0.000246472,0.000178325,0.000175143,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,2W and 3W,CO2,MTCO2e,0,0,0,6.01E-12,9.43E-11,1.86E-09,1.53E-08,1.22E-07,5.71E-07,1.24E-06,1.52E-06,1.51E-06,2.20E-06,7.18E-06,3.80E-05,0.000129374,0.000215391,0.000285922,0.000318567,0.000295852,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,Bus,CO2,MTCO2e,0,0,0,2.39E-12,6.48E-11,1.26E-09,1.21E-08,1.06E-07,5.79E-07,1.49E-06,2.05E-06,2.18E-06,3.28E-06,1.08E-05,5.72E-05,0.000193753,0.000321818,0.00042638,0.000474172,0.000440108,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,Car,CO2,MTCO2e,0,0,0,2.36E-14,9.23E-12,6.07E-10,7.35E-09,8.04E-08,4.79E-07,1.29E-06,1.93E-06,2.19E-06,3.48E-06,1.21E-05,6.67E-05,0.000236651,0.000407137,0.000555769,0.000634632,0.000602633,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,construction,CO2,MTCO2e,0,0,0,4.76E-14,6.13E-13,1.96E-11,2.88E-10,3.57E-09,3.06E-08,1.14E-07,1.97E-07,2.39E-07,3.87E-07,1.32E-06,7.11E-06,2.42E-05,3.97E-05,5.09E-05,5.37E-05,4.64E-05,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,Heavy truck,CO2,MTCO2e,0,0,0,3.45E-17,2.07E-12,2.32E-10,7.56E-09,1.40E-07,1.17E-06,3.76E-06,5.94E-06,7.14E-06,1.22E-05,4.55E-05,0.00027106,0.001031819,0.001908763,0.002800006,0.003431169,0.003490489,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,HSR,CO2,MTCO2e,0,0,0,6.84E-14,7.03E-13,1.70E-11,2.28E-10,3.27E-09,2.70E-08,1.00E-07,1.85E-07,2.63E-07,5.21E-07,2.21E-06,1.46E-05,6.09E-05,0.000121698,0.000190689,0.000247441,0.000264561,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,iron and steel,CO2,MTCO2e,0,0,0,6.83E-18,1.28E-16,5.31E-15,9.31E-14,1.56E-12,1.40E-11,5.02E-11,9.25E-11,1.23E-10,2.17E-10,7.97E-10,4.68E-09,1.76E-08,3.08E-08,4.20E-08,4.81E-08,4.54E-08,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,Large Car and Truck,CO2,MTCO2e,0,0,0,3.19E-15,1.88E-12,1.70E-10,2.42E-09,3.17E-08,2.27E-07,7.34E-07,1.26E-06,1.56E-06,2.63E-06,9.54E-06,5.47E-05,0.000200839,0.000355864,0.000499009,0.000584278,0.000568052,,
GCAM_CWF_W16_nuctrial3_cprice12,Indonesia,gas,backup_electricity,Light truck,CO2,MTCO2e,0,0,0,1.58E-14,6.86E-12,4.68E-10,7.54E-09,8.71E-08,5.51E-07,1.51E-06,2.21E-06,2.58E-06,4.36E-06,1.63E-05,9.67E-05,0.00036786,0.000679832,0.000996374,0.001219992,0.001240291,,
