"","scenario","region","year","direct","transformation","enduse","ghg","value","Units"
"33787","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","Freight Rail","CO2",-0.8114026,"MTCO2e"
"33788","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","Heavy truck","CO2",-0.4552443,"MTCO2e"
"33789","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","HSR","CO2",-0.00823215,"MTCO2e"
"33790","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","industrial energy use","CO2",-14.39825,"MTCO2e"
"33791","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","iron and steel","CO2",-0.8232678,"MTCO2e"
"33792","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","Large Car and Truck","CO2",-0.2255888,"MTCO2e"
"33793","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","Light truck","CO2",-0.217007,"MTCO2e"
"33794","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","Medium truck","CO2",-0.1496707,"MTCO2e"
"33795","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","mining energy use","CO2",-0.4449785,"MTCO2e"
"33796","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","Passenger Rail","CO2",-0.3000565,"MTCO2e"
"33797","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","resid cooling","CO2",-0.02445375,"MTCO2e"
"33798","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","resid heating","CO2",-3.344997,"MTCO2e"
"33799","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"electricity","electricity","resid others","CO2",-4.458958,"MTCO2e"
"33800","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","agricultural energy use","CO2",0.03844929,"MTCO2e"
"33801","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","alumina","CO2",0.1121618,"MTCO2e"
"33802","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","Car","CO2",0.006625552,"MTCO2e"
"33803","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","cement","CO2",0.4549777,"MTCO2e"
"33804","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","ces","CO2",13.12032,"MTCO2e"
"33805","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","chemical energy use","CO2",0.4085281,"MTCO2e"
"33806","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","comm heating","CO2",0.2598958,"MTCO2e"
"33807","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","comm others","CO2",0.002837209,"MTCO2e"
"33808","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","construction","CO2",0.04782567,"MTCO2e"
"33809","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","Heavy truck","CO2",0.001330915,"MTCO2e"
"33810","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","industrial energy use","CO2",1.647831,"MTCO2e"
"33811","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","industrial feedstocks","CO2",5.047904,"MTCO2e"
"33812","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","iron and steel","CO2",3.040933,"MTCO2e"
"33813","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","Large Car and Truck","CO2",0.00234151,"MTCO2e"
"33814","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","Light truck","CO2",0.0001898119,"MTCO2e"
"33815","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","Medium truck","CO2",0.0009008377,"MTCO2e"
"33816","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","mining energy use","CO2",0.134745,"MTCO2e"
"33817","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","N fertilizer","CO2",1.504472,"MTCO2e"
"33818","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","resid heating","CO2",2.745061,"MTCO2e"
"33819","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"gas processing","gas processing","resid others","CO2",0.2468889,"MTCO2e"
"33820","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","agricultural energy use","CO2",-0.1239366,"MTCO2e"
"33821","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","Car","CO2",-0.02785692,"MTCO2e"
"33822","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","chemical energy use","CO2",-0.3293602,"MTCO2e"
"33823","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","construction","CO2",-0.01170688,"MTCO2e"
"33824","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","industrial energy use","CO2",-0.9026102,"MTCO2e"
"33825","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","iron and steel","CO2",-0.6930909,"MTCO2e"
"33826","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","Large Car and Truck","CO2",-0.007428019,"MTCO2e"
"33827","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"H2 enduse","H2 enduse","mining energy use","CO2",-0.664046,"MTCO2e"
"33828","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","2W and 3W","CO2",-0.02455502,"MTCO2e"
"33829","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","agricultural energy use","CO2",-0.542075,"MTCO2e"
"33830","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","alumina","CO2",-0.01294495,"MTCO2e"
"33831","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Car","CO2",-0.2235187,"MTCO2e"
"33832","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","cement","CO2",-1.088317,"MTCO2e"
"33833","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","chemical energy use","CO2",-5.696467,"MTCO2e"
"33834","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","chemical feedstocks","CO2",-15.44817,"MTCO2e"
"33835","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","comm others","CO2",-0.07340434,"MTCO2e"
"33836","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","construction","CO2",-1.270407,"MTCO2e"
"33837","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Domestic Aviation","CO2",-5.527079,"MTCO2e"
"33838","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Domestic Ship","CO2",-0.09850444,"MTCO2e"
"33839","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Freight Rail","CO2",-1.294471,"MTCO2e"
"33840","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Heavy truck","CO2",-0.005729031,"MTCO2e"
"33841","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","industrial energy use","CO2",-4.731421,"MTCO2e"
"33842","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","industrial feedstocks","CO2",-22.23055,"MTCO2e"
"33843","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","International Aviation","CO2",-2.61811,"MTCO2e"
"33844","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","International Ship","CO2",-8.29302,"MTCO2e"
"33845","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","iron and steel","CO2",-0.1346817,"MTCO2e"
"33846","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Large Car and Truck","CO2",-0.06232468,"MTCO2e"
"33847","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Light truck","CO2",-0.001408224,"MTCO2e"
"33848","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Medium truck","CO2",-0.005292357,"MTCO2e"
"33849","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","mining energy use","CO2",-0.1927977,"MTCO2e"
"33850","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","Passenger Rail","CO2",-0.7675277,"MTCO2e"
"33851","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2060,"refining","refining","resid others","CO2",-0.221675,"MTCO2e"
"33852","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","agricultural energy use","CO2",0.5626071,"MTCO2e"
"33853","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","chemical energy use","CO2",1.339981,"MTCO2e"
"33854","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","comm heating","CO2",3.780536,"MTCO2e"
"33855","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","comm others","CO2",0.04699002,"MTCO2e"
"33856","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","construction","CO2",0.08971764,"MTCO2e"
"33857","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","industrial energy use","CO2",9.578415,"MTCO2e"
"33858","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","mining energy use","CO2",0.5058511,"MTCO2e"
"33859","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","resid heating","CO2",11.4114,"MTCO2e"
"33860","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"district heat","district heat","resid others","CO2",0.1150465,"MTCO2e"
"33861","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","2W and 3W","CO2",-0.1173376,"MTCO2e"
"33862","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","agricultural energy use","CO2",-1.039999,"MTCO2e"
"33863","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","aluminum","CO2",-0.8804983,"MTCO2e"
"33864","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Bus","CO2",-0.4067629,"MTCO2e"
"33865","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Car","CO2",-0.5870023,"MTCO2e"
"33866","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","cement","CO2",-0.07936866,"MTCO2e"
"33867","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","ces","CO2",-1.416215,"MTCO2e"
"33868","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","chemical energy use","CO2",-1.752114,"MTCO2e"
"33869","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","comm cooling","CO2",-0.03356045,"MTCO2e"
"33870","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","comm heating","CO2",-2.600874,"MTCO2e"
"33871","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","comm others","CO2",-6.695107,"MTCO2e"
"33872","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","construction","CO2",-0.4423224,"MTCO2e"
"33873","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Freight Rail","CO2",-1.113877,"MTCO2e"
"33874","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Heavy truck","CO2",-0.5887937,"MTCO2e"
"33875","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","HSR","CO2",-0.01214289,"MTCO2e"
"33876","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","industrial energy use","CO2",-18.44508,"MTCO2e"
"33877","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","iron and steel","CO2",-0.9820366,"MTCO2e"
"33878","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Large Car and Truck","CO2",-0.2876947,"MTCO2e"
"33879","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Light truck","CO2",-0.2788027,"MTCO2e"
"33880","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Medium truck","CO2",-0.1937344,"MTCO2e"
"33881","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","mining energy use","CO2",-0.5426805,"MTCO2e"
"33882","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","Passenger Rail","CO2",-0.3891561,"MTCO2e"
"33883","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","resid cooling","CO2",-0.03078996,"MTCO2e"
"33884","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","resid heating","CO2",-4.178831,"MTCO2e"
"33885","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"electricity","electricity","resid others","CO2",-5.499907,"MTCO2e"
"33886","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","agricultural energy use","CO2",0.03504527,"MTCO2e"
"33887","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","alumina","CO2",0.1036475,"MTCO2e"
"33888","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","Car","CO2",0.001420467,"MTCO2e"
"33889","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","cement","CO2",0.4250218,"MTCO2e"
"33890","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","ces","CO2",9.857498,"MTCO2e"
"33891","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","chemical energy use","CO2",0.3434458,"MTCO2e"
"33892","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","comm heating","CO2",0.2420302,"MTCO2e"
"33893","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","comm others","CO2",0.002585551,"MTCO2e"
"33894","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","construction","CO2",0.04071436,"MTCO2e"
"33895","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","industrial energy use","CO2",1.234002,"MTCO2e"
"33896","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","industrial feedstocks","CO2",5.093913,"MTCO2e"
"33897","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","iron and steel","CO2",2.79163,"MTCO2e"
"33898","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","Large Car and Truck","CO2",0.0005365435,"MTCO2e"
"33899","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","mining energy use","CO2",0.1361288,"MTCO2e"
"33900","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","N fertilizer","CO2",1.491187,"MTCO2e"
"33901","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","resid heating","CO2",2.484155,"MTCO2e"
"33902","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"gas processing","gas processing","resid others","CO2",0.2178307,"MTCO2e"
"33903","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","agricultural energy use","CO2",-0.1577908,"MTCO2e"
"33904","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","Car","CO2",-0.03104026,"MTCO2e"
"33905","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","chemical energy use","CO2",-0.5822874,"MTCO2e"
"33906","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","construction","CO2",-0.01399082,"MTCO2e"
"33907","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","industrial energy use","CO2",-1.024712,"MTCO2e"
"33908","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","iron and steel","CO2",-0.8714707,"MTCO2e"
"33909","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","Large Car and Truck","CO2",-0.008457414,"MTCO2e"
"33910","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"H2 enduse","H2 enduse","mining energy use","CO2",-0.8356489,"MTCO2e"
"33911","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","2W and 3W","CO2",-0.02718568,"MTCO2e"
"33912","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","agricultural energy use","CO2",-0.5775279,"MTCO2e"
"33913","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","alumina","CO2",-0.0154044,"MTCO2e"
"33914","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","Car","CO2",-0.1201866,"MTCO2e"
"33915","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","cement","CO2",-1.238187,"MTCO2e"
"33916","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","chemical energy use","CO2",-5.942545,"MTCO2e"
"33917","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","chemical feedstocks","CO2",-18.17221,"MTCO2e"
"33918","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","comm others","CO2",-0.07605045,"MTCO2e"
"33919","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","construction","CO2",-1.614784,"MTCO2e"
"33920","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","Domestic Aviation","CO2",-6.85347,"MTCO2e"
"33921","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","Domestic Ship","CO2",-0.1182934,"MTCO2e"
"33922","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","Freight Rail","CO2",-1.435794,"MTCO2e"
"33923","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","industrial energy use","CO2",-4.327297,"MTCO2e"
"33924","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","industrial feedstocks","CO2",-26.75371,"MTCO2e"
"33925","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","International Aviation","CO2",-3.153473,"MTCO2e"
"33926","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","International Ship","CO2",-10.00337,"MTCO2e"
"33927","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","iron and steel","CO2",-0.1417949,"MTCO2e"
"33928","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","Large Car and Truck","CO2",-0.03591087,"MTCO2e"
"33929","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","mining energy use","CO2",-0.2173496,"MTCO2e"
"33930","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","Passenger Rail","CO2",-0.8055562,"MTCO2e"
"33931","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2065,"refining","refining","resid others","CO2",-0.2223204,"MTCO2e"
"33932","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","agricultural energy use","CO2",0.5196464,"MTCO2e"
"33933","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","chemical energy use","CO2",0.9756453,"MTCO2e"
"33934","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","comm heating","CO2",3.390867,"MTCO2e"
"33935","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","comm others","CO2",0.04135116,"MTCO2e"
"33936","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","construction","CO2",0.07782088,"MTCO2e"
"33937","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","industrial energy use","CO2",7.254387,"MTCO2e"
"33938","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","mining energy use","CO2",0.5051221,"MTCO2e"
"33939","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","resid heating","CO2",9.979695,"MTCO2e"
"33940","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"district heat","district heat","resid others","CO2",0.09883842,"MTCO2e"
"33941","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"electricity","electricity","2W and 3W","CO2",-0.1645774,"MTCO2e"
"33942","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"electricity","electricity","agricultural energy use","CO2",-1.426481,"MTCO2e"
"33943","GCAM_CWF_W16_nuctrial3_cprice12","Russia",2070,"electricity","electricity","aluminum","CO2",-1.187714,"MTCO2e"
