"","scenario","region","direct","transformation","enduse","year","value","ghg","Units"
"3320","GCAM_CWF_W16_nuctrial3_cprice12","South Africa","H2 enduse","H2 enduse","industrial energy use",2100,-0.003087943,"CO2","MTCO2e"
"3321","GCAM_CWF_W16_nuctrial3_cprice12","South Africa","H2 enduse","H2 enduse","iron and steel",2100,-0.0001594052,"CO2","MTCO2e"
"3322","GCAM_CWF_W16_nuctrial3_cprice12","South Africa","H2 enduse","H2 enduse","Large Car and Truck",2100,-7.933183e-05,"CO2","MTCO2e"
"3323","GCAM_CWF_W16_nuctrial3_cprice12","South Africa","H2 enduse","H2 enduse","Mini Car",2100,-4.569931e-07,"CO2","MTCO2e"
"3324","GCAM_CWF_W16_nuctrial3_cprice12","South Africa","H2 enduse","H2 enduse","mining energy use",2100,-0.001405268,"CO2","MTCO2e"
"3325","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2020,3.543218e-05,"CO2","MTCO2e"
"3326","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2020,8.919287e-06,"CO2","MTCO2e"
"3327","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2025,6.687786e-06,"CO2","MTCO2e"
"3328","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2025,2.208544e-06,"CO2","MTCO2e"
"3329","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2030,-0.0007198734,"CO2","MTCO2e"
"3330","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2030,-7.683442e-05,"CO2","MTCO2e"
"3331","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2030,-0.0003043663,"CO2","MTCO2e"
"3332","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2030,-1.916182e-05,"CO2","MTCO2e"
"3333","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2030,-1.385875e-05,"CO2","MTCO2e"
"3334","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2035,-0.002036169,"CO2","MTCO2e"
"3335","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2035,-0.0007013091,"CO2","MTCO2e"
"3336","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2035,-0.001014475,"CO2","MTCO2e"
"3337","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2035,-0.0002051593,"CO2","MTCO2e"
"3338","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2035,-0.0001066157,"CO2","MTCO2e"
"3339","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2040,-0.001651941,"CO2","MTCO2e"
"3340","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2040,-0.001219494,"CO2","MTCO2e"
"3341","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2040,-0.0008936557,"CO2","MTCO2e"
"3342","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2040,-0.02141656,"CO2","MTCO2e"
"3343","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2040,-0.0161774,"CO2","MTCO2e"
"3344","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2040,-0.0004090581,"CO2","MTCO2e"
"3345","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2040,-0.0001608262,"CO2","MTCO2e"
"3346","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2045,-0.002222445,"CO2","MTCO2e"
"3347","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2045,-0.002510677,"CO2","MTCO2e"
"3348","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2045,-0.001397338,"CO2","MTCO2e"
"3349","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2045,-0.04185707,"CO2","MTCO2e"
"3350","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2045,-0.05130053,"CO2","MTCO2e"
"3351","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2045,-0.0009320749,"CO2","MTCO2e"
"3352","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2045,-0.0002974105,"CO2","MTCO2e"
"3353","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2050,-0.002124648,"CO2","MTCO2e"
"3354","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2050,-0.003577181,"CO2","MTCO2e"
"3355","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2050,-0.001547533,"CO2","MTCO2e"
"3356","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2050,-0.04339111,"CO2","MTCO2e"
"3357","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2050,-0.05610897,"CO2","MTCO2e"
"3358","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2050,-0.001400305,"CO2","MTCO2e"
"3359","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2050,-0.0003958182,"CO2","MTCO2e"
"3360","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2055,-0.00192584,"CO2","MTCO2e"
"3361","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2055,-0.004117534,"CO2","MTCO2e"
"3362","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2055,-0.02807023,"CO2","MTCO2e"
"3363","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2055,-0.001490528,"CO2","MTCO2e"
"3364","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2055,-0.0408634,"CO2","MTCO2e"
"3365","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2055,-0.05607943,"CO2","MTCO2e"
"3366","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2055,-0.001675105,"CO2","MTCO2e"
"3367","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2055,-0.0004388782,"CO2","MTCO2e"
"3368","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2060,-0.002505331,"CO2","MTCO2e"
"3369","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2060,-0.005919499,"CO2","MTCO2e"
"3370","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2060,-0.07965744,"CO2","MTCO2e"
"3371","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2060,-0.001909655,"CO2","MTCO2e"
"3372","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2060,-0.05242337,"CO2","MTCO2e"
"3373","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2060,-0.07847233,"CO2","MTCO2e"
"3374","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2060,-0.002490983,"CO2","MTCO2e"
"3375","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2060,-0.0006164539,"CO2","MTCO2e"
"3376","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2065,-0.003115129,"CO2","MTCO2e"
"3377","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2065,-0.007184829,"CO2","MTCO2e"
"3378","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2065,-0.1382991,"CO2","MTCO2e"
"3379","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2065,-0.002223037,"CO2","MTCO2e"
"3380","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2065,-0.06132567,"CO2","MTCO2e"
"3381","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2065,-0.1019174,"CO2","MTCO2e"
"3382","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2065,-0.003119264,"CO2","MTCO2e"
"3383","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2065,-0.0007375505,"CO2","MTCO2e"
"3384","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2070,-0.004951368,"CO2","MTCO2e"
"3385","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2070,-0.01037466,"CO2","MTCO2e"
"3386","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2070,-0.2460104,"CO2","MTCO2e"
"3387","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2070,-0.003199574,"CO2","MTCO2e"
"3388","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2070,-0.08982305,"CO2","MTCO2e"
"3389","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2070,-0.1622586,"CO2","MTCO2e"
"3390","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2070,-0.004639472,"CO2","MTCO2e"
"3391","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2070,-0.001055013,"CO2","MTCO2e"
"3392","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2075,-0.005730034,"CO2","MTCO2e"
"3393","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2075,-0.01099637,"CO2","MTCO2e"
"3394","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2075,-0.2922818,"CO2","MTCO2e"
"3395","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2075,-0.003327826,"CO2","MTCO2e"
"3396","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2075,-0.09725947,"CO2","MTCO2e"
"3397","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2075,-0.1842959,"CO2","MTCO2e"
"3398","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2075,-0.005067623,"CO2","MTCO2e"
"3399","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2075,-0.001108699,"CO2","MTCO2e"
"3400","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2080,-0.00602298,"CO2","MTCO2e"
"3401","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2080,-0.01088035,"CO2","MTCO2e"
"3402","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2080,-0.3059176,"CO2","MTCO2e"
"3403","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2080,-0.003126728,"CO2","MTCO2e"
"3404","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2080,-0.09783951,"CO2","MTCO2e"
"3405","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2080,-0.1899072,"CO2","MTCO2e"
"3406","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2080,-0.005161134,"CO2","MTCO2e"
"3407","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2080,-0.001087813,"CO2","MTCO2e"
"3408","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2085,-0.005918674,"CO2","MTCO2e"
"3409","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2085,-0.0102783,"CO2","MTCO2e"
"3410","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2085,-0.295493,"CO2","MTCO2e"
"3411","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2085,-0.002734749,"CO2","MTCO2e"
"3412","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2085,-0.09286959,"CO2","MTCO2e"
"3413","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2085,-0.183151,"CO2","MTCO2e"
"3414","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2085,-0.005010867,"CO2","MTCO2e"
"3415","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2085,-0.001018764,"CO2","MTCO2e"
"3416","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2090,-0.006891835,"CO2","MTCO2e"
"3417","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2090,-0.01134271,"CO2","MTCO2e"
"3418","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2090,-0.3276437,"CO2","MTCO2e"
"3419","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2090,-0.002788697,"CO2","MTCO2e"
"3420","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2090,-0.1030574,"CO2","MTCO2e"
"3421","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2090,-0.2046612,"CO2","MTCO2e"
"3422","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2090,-0.005674164,"CO2","MTCO2e"
"3423","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2090,-0.001115413,"CO2","MTCO2e"
"3424","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2095,-0.009361302,"CO2","MTCO2e"
"3425","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2095,-0.01392485,"CO2","MTCO2e"
"3426","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2095,-0.4033101,"CO2","MTCO2e"
"3427","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2095,-0.003213541,"CO2","MTCO2e"
"3428","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2095,-0.1301937,"CO2","MTCO2e"
"3429","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2095,-0.2542257,"CO2","MTCO2e"
"3430","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2095,-0.007137824,"CO2","MTCO2e"
"3431","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2095,-0.001360679,"CO2","MTCO2e"
"3432","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","agricultural energy use",2100,-0.01190306,"CO2","MTCO2e"
"3433","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Car",2100,-0.01577284,"CO2","MTCO2e"
"3434","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","chemical energy use",2100,-0.4573382,"CO2","MTCO2e"
"3435","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","construction",2100,-0.003379354,"CO2","MTCO2e"
"3436","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","industrial energy use",2100,-0.1545694,"CO2","MTCO2e"
"3437","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","iron and steel",2100,-0.288207,"CO2","MTCO2e"
"3438","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Large Car and Truck",2100,-0.00827533,"CO2","MTCO2e"
"3439","GCAM_CWF_W16_nuctrial3_cprice12","South America_Northern","H2 enduse","H2 enduse","Mini Car",2100,-0.001533096,"CO2","MTCO2e"
"3440","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2020,0.000514375,"CO2","MTCO2e"
"3441","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2020,0.0002231607,"CO2","MTCO2e"
"3442","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2020,0.004086675,"CO2","MTCO2e"
"3443","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","iron and steel",2020,0.0005538364,"CO2","MTCO2e"
"3444","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","mining energy use",2020,0.001257504,"CO2","MTCO2e"
"3445","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2025,3.172937e-05,"CO2","MTCO2e"
"3446","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Car",2025,9.111991e-07,"CO2","MTCO2e"
"3447","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2025,1.19519e-05,"CO2","MTCO2e"
"3448","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2025,0.0001501964,"CO2","MTCO2e"
"3449","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","iron and steel",2025,8.708293e-05,"CO2","MTCO2e"
"3450","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Large Car and Truck",2025,2.647713e-07,"CO2","MTCO2e"
"3451","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Mini Car",2025,1.87446e-07,"CO2","MTCO2e"
"3452","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","mining energy use",2025,7.433502e-05,"CO2","MTCO2e"
"3453","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2030,-0.005496168,"CO2","MTCO2e"
"3454","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Car",2030,-0.0003127337,"CO2","MTCO2e"
"3455","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2030,-0.002033965,"CO2","MTCO2e"
"3456","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2030,-0.04010005,"CO2","MTCO2e"
"3457","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","iron and steel",2030,-0.01756161,"CO2","MTCO2e"
"3458","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Large Car and Truck",2030,-0.0001188851,"CO2","MTCO2e"
"3459","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Mini Car",2030,-5.33708e-05,"CO2","MTCO2e"
"3460","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","mining energy use",2030,-0.01106238,"CO2","MTCO2e"
"3461","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2035,-0.0166896,"CO2","MTCO2e"
"3462","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Car",2035,-0.001507242,"CO2","MTCO2e"
"3463","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2035,-0.00604591,"CO2","MTCO2e"
"3464","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2035,-0.1824419,"CO2","MTCO2e"
"3465","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","iron and steel",2035,-0.06013969,"CO2","MTCO2e"
"3466","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Large Car and Truck",2035,-0.0006862484,"CO2","MTCO2e"
"3467","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Mini Car",2035,-0.0002160121,"CO2","MTCO2e"
"3468","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","mining energy use",2035,-0.02949606,"CO2","MTCO2e"
"3469","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2040,-0.02292823,"CO2","MTCO2e"
"3470","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Car",2040,-0.003546524,"CO2","MTCO2e"
"3471","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2040,-0.007916207,"CO2","MTCO2e"
"3472","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2040,-0.3258458,"CO2","MTCO2e"
"3473","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","iron and steel",2040,-0.095077,"CO2","MTCO2e"
"3474","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Large Car and Truck",2040,-0.001904262,"CO2","MTCO2e"
"3475","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Mini Car",2040,-0.0004348837,"CO2","MTCO2e"
"3476","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","mining energy use",2040,-0.03625408,"CO2","MTCO2e"
"3477","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2045,-0.03791598,"CO2","MTCO2e"
"3478","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Car",2045,-0.007867323,"CO2","MTCO2e"
"3479","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2045,-0.01260712,"CO2","MTCO2e"
"3480","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2045,-0.5177648,"CO2","MTCO2e"
"3481","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","iron and steel",2045,-0.1508278,"CO2","MTCO2e"
"3482","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Large Car and Truck",2045,-0.004766301,"CO2","MTCO2e"
"3483","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Mini Car",2045,-0.0008550486,"CO2","MTCO2e"
"3484","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","mining energy use",2045,-0.05216424,"CO2","MTCO2e"
"3485","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2050,-0.04439478,"CO2","MTCO2e"
"3486","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Car",2050,-0.01172858,"CO2","MTCO2e"
"3487","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2050,-0.01446467,"CO2","MTCO2e"
"3488","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2050,-0.5740458,"CO2","MTCO2e"
"3489","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","iron and steel",2050,-0.1653663,"CO2","MTCO2e"
"3490","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Large Car and Truck",2050,-0.007541051,"CO2","MTCO2e"
"3491","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Mini Car",2050,-0.001187744,"CO2","MTCO2e"
"3492","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","mining energy use",2050,-0.05464047,"CO2","MTCO2e"
"3493","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","agricultural energy use",2055,-0.04732539,"CO2","MTCO2e"
"3494","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","Car",2055,-0.01380778,"CO2","MTCO2e"
"3495","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","chemical energy use",2055,-0.002916062,"CO2","MTCO2e"
"3496","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","construction",2055,-0.01484831,"CO2","MTCO2e"
"3497","GCAM_CWF_W16_nuctrial3_cprice12","South America_Southern","H2 enduse","H2 enduse","industrial energy use",2055,-0.5927141,"CO2","MTCO2e"
