scenario,region,direct,transformation,enduse,ghg,Units,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,industrial feedstocks,industrial feedstocks,industrial feedstocks,CO2,MTCO2e,1.452891,2.918091,1.294011,0.9799759,0.5442468,0.4117127,0.3650339,0.3635492,0.3641439,0.3608933,0.3951989,0.4184197,0.4224804,0.4010304,0.3852333,0.3694488,0.3433007,0.2953302,0.2336018,0.1685836
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,industrial processes,industrial processes,industrial processes,C2F6,MTCO2e,0.08857445,0.05334505,0.02746282,0.02336715,0.02161901,0.02040807,0.01903035,0.01731953,0.01722949,0.01728002,0.01564485,0.01339924,0.01060766,0.007375584,0.003812776,0.003022208,0.002928591,0.002810775,0.002674734,0.002523796
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,industrial processes,industrial processes,industrial processes,CF4,MTCO2e,0.7210258,0.4433746,0.1998106,0.1724536,0.1623742,0.1524096,0.1393732,0.1235989,0.1213023,0.120462,0.105957,0.0867268,0.06332149,0.03657609,0.007333934,0.001345055,0.001303385,0.001250955,0.00119041,0.001123235
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,industrial processes,industrial processes,industrial processes,CH4,MTCO2e,0.31444,0.32004,0.322,0.2895172,0.278015,0.2935465,0.3191959,0.3441966,0.369676,0.390105,0.4036485,0.4111856,0.4125854,0.4094244,0.403298,0.393666,0.3814692,0.3661224,0.348404,0.3287424
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,industrial processes,industrial processes,industrial processes,N2O,MTCO2e,6.049961,0.2464497,0.3150969,0.1369589,0.0685696,0.03854306,0.03580192,0.03240931,0.03172577,0.02974784,0.02252548,0.01430551,0.005443898,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,industrial processes,industrial processes,industrial processes,SF6,MTCO2e,0.4705053,0.3111823,0.3992268,0.3447479,0.3248037,0.3048097,0.2785392,0.2467777,0.2420667,0.2402979,0.211125,0.1724903,0.1254974,0.07182116,0.0131496,0.001166141,0.001130014,0.001084556,0.001032066,0.000973824
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,International Aviation,International Aviation,International Aviation,CO2,MTCO2e,6.152997,8.605924,10.10024,9.923798,9.697308,9.920278,10.11879,10.15571,10.0833,9.915401,10.30322,10.61009,10.81326,10.93517,10.93261,10.82972,10.65324,10.4071,10.08795,9.694668
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,International Aviation,International Aviation,International Aviation,N2O,MTCO2e,0.04579412,0.08049269,0.09003454,0.08846177,0.08644273,0.08843024,0.0901999,0.0905293,0.0898835,0.08838678,0.09184396,0.09457956,0.0963903,0.09747733,0.09745428,0.09653711,0.09496407,0.09276988,0.08992484,0.08641915
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,International Ship,International Ship,International Ship,CH4,MTCO2e,0.01172634,0.0100816,0.01097116,0.01067254,0.00978488,0.009389072,0.009078104,0.0086947,0.008334228,0.008008448,0.008172416,0.008344168,0.008509732,0.0086877,0.008815016,0.00891198,0.009007432,0.009132256,0.009268476,0.009420964
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,International Ship,International Ship,International Ship,CO2,MTCO2e,13.71315,17.8776,12.42025,12.08222,11.07729,10.62923,10.27719,9.843094,9.435031,9.066237,9.251844,9.446288,9.633728,9.835211,9.979348,10.08913,10.19715,10.3385,10.49268,10.66531
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,International Ship,International Ship,International Ship,N2O,MTCO2e,0.3488089,0.3238591,0.3220201,0.3132565,0.2872017,0.2755841,0.2664575,0.2552035,0.2446231,0.2350611,0.2398735,0.2449146,0.2497747,0.2549986,0.2587354,0.2615818,0.2643828,0.2680475,0.2720437,0.2765195
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,iron and steel,iron and steel,iron and steel,CO2,MTCO2e,40.06167,43.9917,43.05775,43.92725,46.79527,46.97322,39.09219,28.33492,21.42152,16.41927,12.46074,9.529612,7.596936,6.45499,5.698639,5.070937,4.493457,3.94238,3.429772,2.962962
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Large Car and Truck,Large Car and Truck,Large Car and Truck,CH4,MTCO2e,0.06694162,0.05060918,0.0507365,0.04361871,0.0323767,0.01853208,0.008942676,0.002214094,0.001079375,0.000469182,0.000173528,5.14E-05,9.30E-06,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Large Car and Truck,Large Car and Truck,Large Car and Truck,CO2,MTCO2e,12.46957,16.57152,20.07534,17.71123,13.69858,8.436782,4.566591,1.675856,0.924082,0.4384285,0.1792377,0.06561524,0.02356032,0.01244076,0.01057178,0.008738049,0.006948833,0.005222188,0.003569823,0.00198238
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Large Car and Truck,Large Car and Truck,Large Car and Truck,N2O,MTCO2e,0.05353609,0.03296362,0.02205261,0.01895329,0.01406207,0.00804289,0.003876235,0.000954355,0.00046445,0.000201727,7.46E-05,2.21E-05,3.99E-06,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Light truck,Light truck,Light truck,CH4,MTCO2e,0.0225722,0.02728057,0.04047456,0.03823187,0.03167128,0.02078877,0.006849273,0.002918804,0.001020133,0.000355425,8.40E-05,1.47E-05,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Light truck,Light truck,Light truck,CO2,MTCO2e,6.897954,9.243228,11.28622,10.85264,9.187789,6.147682,2.189518,0.9696809,0.3477475,0.1211375,0.02891264,0.005136926,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Light truck,Light truck,Light truck,N2O,MTCO2e,0.0974193,0.1485556,0.1819387,0.1718578,0.1423667,0.0934483,0.03078842,0.01312043,0.004585637,0.001597684,0.000377726,6.59E-05,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Medium truck,Medium truck,Medium truck,CH4,MTCO2e,0.02339243,0.02827188,0.0419454,0.04010132,0.03608657,0.03053462,0.01966117,0.01372874,0.00797575,0.003469236,0.000907046,0.000145575,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Medium truck,Medium truck,Medium truck,CO2,MTCO2e,7.148607,9.579094,11.69634,11.49933,10.81129,9.760593,6.91653,4.941353,2.902957,1.262563,0.3339715,0.0549006,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Medium truck,Medium truck,Medium truck,N2O,MTCO2e,0.1009594,0.1539536,0.1885499,0.1802607,0.1622142,0.1372575,0.08837941,0.06171254,0.03585214,0.0155947,0.004077301,0.000654378,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Mini Car,Mini Car,Mini Car,CH4,MTCO2e,0.1029124,0.07780394,0.07799975,0.06747427,0.05202686,0.03173063,0.01672917,0.004966031,0.002571736,0.001140626,0.000458017,0.000148704,2.98E-05,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Mini Car,Mini Car,Mini Car,CO2,MTCO2e,19.17004,25.4761,30.86277,27.26618,21.84517,14.15756,8.158832,3.208607,1.834957,0.8910696,0.3957272,0.1610258,0.06489557,0.03534311,0.02872322,0.02273308,0.01734512,0.01250386,0.00821072,0.004444495
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Mini Car,Mini Car,Mini Car,N2O,MTCO2e,0.08230344,0.05067648,0.03390251,0.02932549,0.02260832,0.01378529,0.007265266,0.002153623,0.001114659,0.000494194,0.000198403,6.44E-05,1.29E-05,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,mining energy use,mining energy use,mining energy use,CO2,MTCO2e,6.252188,6.595921,6.779516,6.696858,5.570675,4.1202,2.798023,2.107302,1.455422,0.9378968,0.6680453,0.533453,0.4618936,0.42343,0.3913845,0.3629659,0.337147,0.3155066,0.2982756,0.2830254
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,MiscCrop,MiscCrop,MiscCrop,CH4_AWB,MTCO2e,0.1208132,0.1293451,0.1277172,0.1323051,0.1137697,0.08980979,0.07215101,0.06439695,0.06587518,0.06672832,0.06568022,0.06334035,0.06141675,0.05962073,0.05924521,0.05857703,0.05754971,0.05608094,0.05423358,0.05230623
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,MiscCrop,MiscCrop,MiscCrop,N2O_AGR,MTCO2e,19.8531,19.3496,16.42781,17.09339,17.58267,17.49845,18.20549,18.7425,19.10593,19.29054,18.84035,18.01745,17.31302,16.64353,16.36534,15.99756,15.52457,14.92789,14.22893,13.50959
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,MiscCrop,MiscCrop,MiscCrop,N2O_AWB,MTCO2e,0.05674066,0.06074774,0.05998326,0.06213793,0.05343266,0.04217972,0.03388617,0.03024443,0.03093868,0.03133939,0.03084713,0.02974819,0.02884476,0.02800121,0.02782484,0.02751101,0.02702856,0.02633874,0.02547113,0.02456593
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,N fertilizer,N fertilizer,N fertilizer,CH4,MTCO2e,0.5625144,0.3888108,0.3161984,0.4613857,0.5077072,0.4724495,0.345546,0.1911289,0.08294196,0.03001926,0.01021676,0.003258031,0.001079363,0.000380556,0.000214629,0.000131092,0.000102909,7.79E-05,4.35E-05,1.53E-05
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,N fertilizer,N fertilizer,N fertilizer,CO2,MTCO2e,1.363487,1.289708,1.20692,1.758009,1.956713,1.873596,1.421886,0.8658017,0.4841049,0.293308,0.1880195,0.1219575,0.07568398,0.04240573,0.02808847,0.01771198,0.01357681,0.01003777,0.005538638,0.001938847
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,N fertilizer,N fertilizer,N fertilizer,N2O,MTCO2e,0.01075775,0.01031695,0.006222545,0.009079722,0.009991303,0.009297451,0.006800075,0.003761264,0.001632237,0.000590756,0.000201058,6.41E-05,2.12E-05,7.49E-06,4.22E-06,2.58E-06,2.03E-06,1.53E-06,8.57E-07,3.01E-07
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,OilCrop,OilCrop,OilCrop,CH4_AWB,MTCO2e,1.166818,1.447206,1.962203,2.126071,1.821398,1.363892,0.9838681,0.802204,0.7676358,0.7501733,0.6524621,0.5563702,0.507328,0.4655497,0.4480409,0.4358338,0.4290701,0.4231439,0.4148599,0.4082868
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,OilCrop,OilCrop,OilCrop,N2O_AGR,MTCO2e,37.83009,42.13767,51.25794,55.78484,57.1677,53.96876,50.41773,47.41694,45.21558,44.04359,38.01002,32.1413,29.04436,26.39387,25.13489,24.17325,23.50671,22.87484,22.10507,21.4162
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,OilCrop,OilCrop,OilCrop,N2O_AWB,MTCO2e,0.5480026,0.6796913,0.9215604,0.9985197,0.8554323,0.6405609,0.4620793,0.3767598,0.3605248,0.3523237,0.3064331,0.2613022,0.2382696,0.2186489,0.210425,0.2046922,0.2015154,0.1987319,0.1948413,0.1917547
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,OtherGrain,OtherGrain,OtherGrain,CH4_AWB,MTCO2e,0.04502762,0.04559994,0.05241256,0.05655439,0.0462363,0.03632913,0.02820672,0.02394955,0.02399407,0.02389715,0.02321797,0.02247397,0.0219338,0.02154002,0.02150147,0.02135768,0.02107634,0.02061883,0.0200444,0.01948845
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,OtherGrain,OtherGrain,OtherGrain,N2O_AGR,MTCO2e,2.259055,1.958761,2.01135,2.179914,2.131882,2.111798,2.123412,2.079607,2.076209,2.061116,1.987015,1.90728,1.844683,1.793975,1.771996,1.740211,1.696263,1.637454,1.568983,1.501718
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,OtherGrain,OtherGrain,OtherGrain,N2O_AWB,MTCO2e,0.0211475,0.02141628,0.02461587,0.02656111,0.02171516,0.0170622,0.01324746,0.01124807,0.01126893,0.01122344,0.01090445,0.01055503,0.01030135,0.01011642,0.01009829,0.01003077,0.009898613,0.009683742,0.009413948,0.009152835
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,PalmFruit,PalmFruit,PalmFruit,CH4_AWB,MTCO2e,0.006653298,0.007787361,0.00787652,0.008182618,0.007009042,0.005537364,0.004384178,0.003851031,0.003878589,0.003903618,0.003955079,0.003977459,0.00399679,0.003981823,0.003976064,0.004030819,0.004128423,0.004230272,0.004328173,0.004392944
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,PalmFruit,PalmFruit,PalmFruit,N2O_AGR,MTCO2e,0.6374142,0.715203,0.6563451,0.6848752,0.7017529,0.698949,0.716663,0.7261161,0.7287644,0.7310862,0.7349819,0.7329706,0.7299011,0.7201078,0.7115288,0.7131594,0.7214859,0.7294893,0.735657,0.7350408
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,PalmFruit,PalmFruit,PalmFruit,N2O_AWB,MTCO2e,0.003124747,0.003657361,0.003699238,0.003843005,0.003291848,0.002600663,0.002059062,0.001808668,0.001821607,0.001833361,0.001857507,0.001868012,0.0018771,0.001870077,0.00186737,0.001893085,0.001938929,0.001986761,0.002032742,0.00206316
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Passenger Rail,Passenger Rail,Passenger Rail,CH4,MTCO2e,0.000124748,0.000155102,0.000166526,0.000172332,0.000188553,0.000215781,0.00018944,0.000156459,0.000119106,7.92E-05,7.86E-05,7.59E-05,7.10E-05,6.43E-05,5.60E-05,4.65E-05,3.58E-05,2.43E-05,1.22E-05,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Passenger Rail,Passenger Rail,Passenger Rail,CO2,MTCO2e,0.08913594,0.119442,0.1458387,0.1509233,0.1651294,0.1889745,0.1836815,0.1738191,0.1605384,0.1446896,0.1435988,0.1386121,0.1297025,0.1174085,0.1023227,0.08481587,0.06533344,0.0442794,0.02230353,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Passenger Rail,Passenger Rail,Passenger Rail,N2O,MTCO2e,0.01415458,0.02330055,0.02270435,0.02349591,0.02570754,0.02941977,0.02582844,0.02133176,0.01623896,0.0108045,0.01072275,0.01035045,0.009685485,0.008768135,0.007641858,0.00633456,0.004879736,0.003307545,0.001666222,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Pork,Pork,Pork,CH4_AGR,MTCO2e,24.91383,24.18701,23.55166,24.08984,24.92091,26.08506,27.16008,28.05098,28.59777,28.7797,28.06672,26.85972,25.86515,24.99461,24.85,24.64768,24.20788,23.39351,22.28486,21.25093
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Pork,Pork,Pork,N2O_AGR,MTCO2e,0.257095,0.2885217,0.2824779,0.2889331,0.2989008,0.3128638,0.3257574,0.3364429,0.3430011,0.345183,0.3366317,0.3221549,0.3102262,0.299785,0.2980508,0.2956237,0.2903487,0.2805817,0.2672842,0.2548832
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Poultry,Poultry,Poultry,CH4_AGR,MTCO2e,4.59578,5.370156,5.769766,5.920183,6.15332,6.476235,6.800643,7.082077,7.284565,7.395181,7.322608,7.121781,6.922203,6.725312,6.733427,6.731469,6.65005,6.446827,6.149869,5.873564
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Poultry,Poultry,Poultry,N2O_AGR,MTCO2e,0.04742559,0.06405954,0.06920255,0.07100646,0.07380257,0.0776758,0.08156666,0.0849425,0.08737102,0.08869755,0.0878272,0.08541863,0.08302453,0.08066345,0.08076065,0.08073715,0.07976051,0.07732316,0.07376139,0.07044763
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid cooling,resid cooling,resid cooling,HFC125,MTCO2e,0.2309209,0.509121,0.5355652,2.715828,1.408675,0.3311699,0.3257872,0.2898407,0.1885741,0.1017307,0,0,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid cooling,resid cooling,resid cooling,HFC134a,MTCO2e,0.5546684,1.155206,1.215211,1.212431,1.03307,1.030285,1.013539,0.9017099,0.586664,0.3164889,0,0,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid cooling,resid cooling,resid cooling,HFC143a,MTCO2e,0.4295813,0.8863104,0.932352,4.530518,2.326186,0.542976,0.5341536,0.4752158,0.3091814,0.1667952,0,0,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid cooling,resid cooling,resid cooling,HFC32,MTCO2e,0.0044197,0.00839893,0.008835189,0.04552493,0.02370028,0.005586008,0.005495209,0.004888895,0.003180776,0.001715945,0,0,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid heating,resid heating,resid heating,CH4,MTCO2e,0.9949181,0.912601,0.9984908,1.104708,1.209879,1.165312,1.070454,0.95566,0.7919019,0.6295195,0.4673534,0.3435284,0.2533887,0.189665,0.1410977,0.105245,0.07830971,0.05743841,0.04166756,0.03009903
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid heating,resid heating,resid heating,CO2,MTCO2e,1.691806,1.862496,1.938617,1.802375,1.521572,1.381708,1.248573,1.047314,0.8151881,0.61804,0.5956908,0.5718001,0.5469175,0.5333607,0.5030613,0.4683739,0.4354399,0.4093361,0.3860255,0.3629095
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid heating,resid heating,resid heating,N2O,MTCO2e,0.1721047,0.1875251,0.2054567,0.222533,0.237446,0.2275673,0.208777,0.1854421,0.1529206,0.1211392,0.09186511,0.06941642,0.05297109,0.04140442,0.03230526,0.02541384,0.02013974,0.01604632,0.01290377,0.01051403
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid others,resid others,resid others,CH4,MTCO2e,7.109939,6.464402,7.03389,7.764648,7.821291,6.708529,5.53399,4.409479,3.278518,2.40601,1.745592,1.260149,0.9160082,0.679907,0.5002261,0.3686787,0.2709978,0.19715,0.1420606,0.1013671
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid others,resid others,resid others,CO2,MTCO2e,15.95137,17.62077,18.40209,17.30498,11.51477,8.02851,5.647083,3.707065,2.302666,1.451142,1.233012,1.055691,0.9111869,0.8115647,0.7011786,0.6003328,0.514316,0.4465073,0.3887828,0.3349735
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid others,resid others,resid others,N2O,MTCO2e,1.266363,1.379199,1.504601,1.620544,1.552755,1.306713,1.064472,0.8370689,0.6159612,0.4486544,0.327672,0.2385347,0.1751317,0.1316532,0.09810355,0.07328254,0.05472065,0.04067461,0.03012449,0.02219895
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Rice,Rice,Rice,CH4_AGR,MTCO2e,12.9836,12.9976,11.1698,9.479246,8.170041,7.13086,6.79741,6.411924,6.108744,5.814147,5.477998,5.087714,4.777669,4.487938,4.314221,4.128783,3.930194,3.707014,3.46774,3.240548
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Rice,Rice,Rice,CH4_AWB,MTCO2e,0.2692568,0.276436,0.2739767,0.2856774,0.2432922,0.1860844,0.1381764,0.1141199,0.1089727,0.1037172,0.09772079,0.09075874,0.08522782,0.0800594,0.07696051,0.07365267,0.07010984,0.06612873,0.06186033,0.05780744
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Rice,Rice,Rice,N2O_AGR,MTCO2e,6.126796,5.052802,3.951205,3.353191,2.890073,2.522474,2.404515,2.268155,2.160911,2.056697,1.937787,1.799728,1.690054,1.587565,1.526115,1.460517,1.390269,1.311318,1.226679,1.146312
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Rice,Rice,Rice,N2O_AWB,MTCO2e,0.1264581,0.1298299,0.1286749,0.1341704,0.1142636,0.08739575,0.06489546,0.05359712,0.05117971,0.04871147,0.04589519,0.04262536,0.04002776,0.03760036,0.03614501,0.03459137,0.03292754,0.03105769,0.02905304,0.0271496
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,RootTuber,RootTuber,RootTuber,CH4_AWB,MTCO2e,0.3980579,0.4019504,0.3725353,0.3761591,0.3158665,0.2422431,0.1961324,0.1767526,0.1842597,0.190587,0.2063127,0.2216379,0.2260567,0.2264474,0.2222415,0.2155665,0.2063191,0.1952942,0.1830906,0.1700405
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,RootTuber,RootTuber,RootTuber,N2O_AGR,MTCO2e,3.709077,3.665534,2.993454,3.03597,3.04955,2.948499,3.0916,3.213673,3.338495,3.44193,3.697046,3.938502,3.980867,3.949024,3.835055,3.677753,3.476884,3.247479,3.000849,2.743566
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,RootTuber,RootTuber,RootTuber,N2O_AWB,MTCO2e,0.1869506,0.1887788,0.1749636,0.1766657,0.1483487,0.113771,0.09211488,0.083013,0.08653873,0.08951047,0.09689604,0.1040936,0.106169,0.1063525,0.1043772,0.1012424,0.09689936,0.09172089,0.08598965,0.0798607
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,SheepGoat,SheepGoat,SheepGoat,CH4_AGR,MTCO2e,6.765857,6.526604,6.407145,6.468977,6.042463,5.303304,4.526438,3.812997,3.19536,2.678509,1.955297,1.184047,0.7334206,0.4757512,0.453041,0.4362654,0.4209515,0.3990857,0.3776316,0.375262
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,SheepGoat,SheepGoat,SheepGoat,N2O_AGR,MTCO2e,0.06981947,0.07785427,0.0768469,0.07758882,0.0724729,0.06360792,0.05429005,0.04573305,0.03832512,0.03212598,0.02345178,0.01420144,0.008796624,0.00570616,0.005433764,0.005232567,0.005048884,0.004786628,0.004529311,0.004500887
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,SugarCrop,SugarCrop,SugarCrop,CH4_AWB,MTCO2e,0.9090186,1.410769,1.510491,1.509846,1.200756,0.8811219,0.6575732,0.576137,0.6225121,0.6699832,0.6921953,0.6769045,0.6603832,0.624932,0.5848914,0.5443983,0.520075,0.5246929,0.5614014,0.596491
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,SugarCrop,SugarCrop,SugarCrop,N2O_AGR,MTCO2e,10.48273,16.05821,17.05132,17.11961,16.28628,15.06681,14.56173,14.71624,15.84544,16.99844,17.42582,16.89855,16.3377,15.31055,14.17941,13.04826,12.31269,12.25739,12.92665,13.52079
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,SugarCrop,SugarCrop,SugarCrop,N2O_AWB,MTCO2e,0.4269262,0.6625755,0.7094116,0.7091075,0.5639421,0.4138244,0.308833,0.2705862,0.2923672,0.3146625,0.3250937,0.3179117,0.3101527,0.293503,0.2746984,0.2556799,0.2442567,0.2464252,0.2636653,0.2801457
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,UnmanagedLand,UnmanagedLand,UnmanagedLand,CH4,MTCO2e,9.129172,18.09426,24.51859,12.23398,9.95247,9.971471,10.04495,10.10696,10.15229,10.18741,10.23515,10.27338,10.29198,10.30383,10.30776,10.3113,10.31472,10.31825,10.32188,10.32499
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,UnmanagedLand,UnmanagedLand,UnmanagedLand,N2O,MTCO2e,7.723576,12.01401,15.06756,10.47152,9.630133,9.664559,9.735125,9.794885,9.838669,9.872645,9.918879,9.955961,9.974005,9.985516,9.989335,9.992775,9.996095,9.999528,10.00305,10.00608
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,urban processes,urban processes,urban processes,CH4,MTCO2e,57.73603,68.95568,73.82956,72.3378,57.85388,50.61178,50.51205,50.10945,49.43239,48.4599,45.95298,43.15481,40.12368,37.16272,34.07656,30.90472,27.67954,24.3707,21.06502,17.83723
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,urban processes,urban processes,urban processes,HFC134a,MTCO2e,0.1335009,0.3646773,0.4039035,0.3171363,0.267787,0.02003131,0.01797458,0.01636726,0.0159978,0.0157014,0.01341873,0.01089459,0.008158397,0.005242003,0.002175836,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,urban processes,urban processes,urban processes,HFC152a,MTCO2e,0.01935726,0.05471769,0.06060339,0.03973158,0.03354904,0.00232265,0.002084173,0.001897804,0.001854982,0.001820606,0.001555922,0.001263242,0.000945979,0.000607818,0.000252292,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,urban processes,urban processes,urban processes,HFC227ea,MTCO2e,0.1029877,0.1840621,0.2698006,0.1758073,0.1796826,0.02080849,0.02093325,0.02093,0.02080611,0.02059268,0.02016754,0.01957552,0.0187998,0.01780579,0.01652655,0.01485702,0.01262153,0.009525357,0.005207341,0
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,urban processes,urban processes,urban processes,N2O,MTCO2e,1.751649,1.910649,2.043913,1.995342,1.573392,1.362931,1.358503,1.345999,1.326625,1.299488,1.230242,1.153217,1.070018,0.9909675,0.9086718,0.824097,0.7380939,0.6498595,0.5617126,0.4756405
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Wheat,Wheat,Wheat,CH4_AWB,MTCO2e,0.1140391,0.1343251,0.1432566,0.1526799,0.1313669,0.1006442,0.07405909,0.0605023,0.05729347,0.0542382,0.04939897,0.04502323,0.04257287,0.04075528,0.04028391,0.0396373,0.03874289,0.03755437,0.03613448,0.03480345
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Wheat,Wheat,Wheat,N2O_AGR,MTCO2e,3.820173,3.891486,4.072375,4.359498,4.486907,4.333773,4.129906,3.891685,3.67243,3.465309,3.131663,2.830428,2.652299,2.514411,2.459278,2.392394,2.309787,2.20926,2.095217,1.98662
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,Wheat,Wheat,Wheat,N2O_AWB,MTCO2e,0.05355923,0.06308665,0.06728129,0.07170711,0.06169727,0.04726804,0.03478226,0.02841532,0.02690818,0.0254733,0.02320047,0.02114538,0.01999462,0.019141,0.01891961,0.01861587,0.01819585,0.01763764,0.01697078,0.01634566
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,comm cooling,comm cooling,comm cooling,HFC23,MTCO2e,0,0,0.005765392,0.01151092,0.009773159,0.00322901,0.003936467,0.004678148,0.005427703,0.006062794,0.006554975,0.00690215,0.007071807,0.007078825,0.006968254,0.006761013,0.006484481,0.006127262,0.005721397,0.005321324
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,industrial processes,industrial processes,industrial processes,HFC23,MTCO2e,0,0,0.000252176,0.000192914,0.000153467,0.000152573,0.000166632,0.000180419,0.000194142,0.000205314,0.000213424,0.000218437,0.00022024,0.000219196,0.000215916,0.000210758,0.000204229,0.000196013,0.000186526,0.000176001
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,resid cooling,resid cooling,resid cooling,HFC23,MTCO2e,0,0,0.003917172,0.007816427,0.006580606,0.002149453,0.002608365,0.003101252,0.003619176,0.004088416,0.004495794,0.004826861,0.005055864,0.005168866,0.005205805,0.005165456,0.005061643,0.004881905,0.004646739,0.004397945
GCAM_CWF_W16_nuctrial3_cprice12,Brazil,unconventional oil production,unconventional oil production,unconventional oil production,CO2,MTCO2e,0,0,0,4.549417,4.382474,4.07176,3.160883,2.338322,1.589661,0.8800734,0.8401764,0.7952634,0.7557147,0.7506657,0.7119237,0.6238064,0.5105944,0.3905367,0.2733922,0.1716359
